sample	ref	var1	var2	pval	odds_ratio	values	pval_corrected	canon_var1	canon_var2
modA0-075_modB0-675_odds2-000	Saccharomyces_cerevisiae_tRNA-Phe-GAA-2	26	58	1.4898459771344926e-28	1.9978480821101743	"26     58   
False  True     12266
       False     6223
True   True      1205
       False      306
dtype: int64"	6.170959668604407e-28	26	58
modA0-275_modB0-375_odds1-000	Saccharomyces_cerevisiae_tRNA-Phe-GAA-2	26	58	0.4932966166642646	1.0230605582904289	"26     58   
False  False    9041
       True     5425
True   False    3429
       True     2105
dtype: int64"	0.5379885268235438	26	58
modA0-475_modB0-275_odds1-414	Saccharomyces_cerevisiae_tRNA-Phe-GAA-2	26	58	3.2219195819289694e-15	1.284382006001621	"26     58   
False  False    7854
True   False    6641
       True     2866
False  True     2639
dtype: int64"	8.575451358746306e-15	26	58
modA0-275_modB0-975_odds0-707	Saccharomyces_cerevisiae_tRNA-Phe-GAA-2	26	58	0.2049592494657059	0.8792678118839763	"26     58   
False  True     14204
True   True      5292
False  False      354
True   False      150
dtype: int64"	0.23832470868105338	26	58
modA0-375_modB0-675_odds1-189	Saccharomyces_cerevisiae_tRNA-Phe-GAA-2	26	58	3.030966224859316e-09	1.203014258011889	"26     58   
False  True     8108
True   True     5267
False  False    4302
True   False    2323
dtype: int64"	6.04466198689892e-09	26	58
modA0-475_modB0-575_odds0-841	Saccharomyces_cerevisiae_tRNA-Phe-GAA-2	26	58	3.459717301801596e-10	0.8352862162698632	"26     58   
False  True     6279
True   True     5246
       False    4238
False  False    4237
dtype: int64"	7.272679012796148e-10	26	58
modA0-675_modB0-875_odds0-841	Saccharomyces_cerevisiae_tRNA-Phe-GAA-2	26	58	0.006658927542355937	0.8814906468662538	"26     58   
True   True     11852
False  True      5606
True   False     1794
False  False      748
dtype: int64"	0.008963940922402222	26	58
modA0-175_modB0-475_odds1-000	Saccharomyces_cerevisiae_tRNA-Phe-GAA-2	26	58	0.6681675442199946	0.9839505031407125	"26     58   
False  False    8618
       True     7887
True   False    1839
       True     1656
dtype: int64"	0.7024143566870179	26	58
modA0-875_modB0-375_odds0-841	Saccharomyces_cerevisiae_tRNA-Phe-GAA-2	26	58	0.00010285066928671625	0.843424112505924	"26     58   
True   False    11065
       True      6420
False  False     1490
       True      1025
dtype: int64"	0.00015685287255054765	26	58
modA0-575_modB0-175_odds1-000	Saccharomyces_cerevisiae_tRNA-Phe-GAA-2	26	58	0.009540050326515753	1.1030471925517211	"26     58   
True   False    9385
False  False    7100
True   True     2085
False  True     1430
dtype: int64"	0.012695884464944919	26	58
modA0-675_modB0-675_odds2-000	Saccharomyces_cerevisiae_tRNA-Phe-GAA-2	26	58	2.4395340106552624e-101	1.96707154441671	"26     58   
True   True     9741
False  True     3736
True   False    3718
False  False    2805
dtype: int64"	4.269184518646709e-100	26	58
modA0-075_modB0-875_odds1-189	Saccharomyces_cerevisiae_tRNA-Phe-GAA-2	26	58	0.02737586743567858	1.2179596905195293	"26     58   
False  True     16234
       False     2338
True   True      1277
       False      151
dtype: int64"	0.03509726594317767	26	58
modA0-475_modB0-175_odds2-000	Saccharomyces_cerevisiae_tRNA-Phe-GAA-2	26	58	7.103479109102095e-74	1.9783986736199775	"26     58   
False  False    9078
True   False    7394
       True     2177
False  True     1351
dtype: int64"	6.457708281001904e-73	26	58
modA0-675_modB0-775_odds0-841	Saccharomyces_cerevisiae_tRNA-Phe-GAA-2	26	58	8.409563248326977e-06	0.8497831713219911	"26     58   
True   True     10324
False  True      5136
True   False     3191
False  False     1349
dtype: int64"	1.3595136891059778e-05	26	58
modA0-175_modB0-375_odds1-189	Saccharomyces_cerevisiae_tRNA-Phe-GAA-2	26	58	1.676917761888215e-05	1.1783165191622587	"26     58   
False  False    10419
       True      6078
True   False     2076
       True      1427
dtype: int64"	2.6861382913541196e-05	26	58
modA0-175_modB0-575_odds1-189	Saccharomyces_cerevisiae_tRNA-Phe-GAA-2	26	58	3.054560442279816e-09	1.2512868568176896	"26     58   
False  True     9317
       False    7116
True   True     2215
       False    1352
dtype: int64"	6.074409970442815e-09	26	58
modA0-075_modB0-675_odds0-707	Saccharomyces_cerevisiae_tRNA-Phe-GAA-2	26	58	1.0682621502707762e-07	0.7416387094846768	"26     58   
False  True     12596
       False     5925
True   True       905
       False      574
dtype: int64"	1.952437350364343e-07	26	58
modA0-475_modB0-075_odds0-707	Saccharomyces_cerevisiae_tRNA-Phe-GAA-2	26	58	2.5981628204422244e-08	0.7392826176777192	"26     58   
False  False    9571
True   False    8927
False  True      889
True   True      613
dtype: int64"	4.982778011807006e-08	26	58
modA0-375_modB0-775_odds1-000	Saccharomyces_cerevisiae_tRNA-Phe-GAA-2	26	58	0.4277883328743609	1.0287639424331012	"26     58   
False  True     9742
True   True     5843
False  False    2789
True   False    1626
dtype: int64"	0.4730676666857072	26	58
modA0-475_modB0-675_odds0-500	Saccharomyces_cerevisiae_tRNA-Phe-GAA-2	26	58	9.860994255170204e-138	0.46762144611601814	"26     58   
False  True     7870
True   True     5589
       False    3944
False  False    2597
dtype: int64"	2.3008986595397142e-135	26	58
modA0-675_modB0-575_odds0-500	Saccharomyces_cerevisiae_tRNA-Phe-GAA-2	26	58	1.1856327993596525e-129	0.46998163523589387	"26     58   
True   True     6842
       False    6607
False  True     4506
       False    2045
dtype: int64"	9.221588439463964e-128	26	58
modA0-575_modB0-875_odds1-000	Saccharomyces_cerevisiae_tRNA-Phe-GAA-2	26	58	0.62588959636022	1.0211988304093567	"26     58   
True   True     10033
False  True      7344
True   False     1501
False  False     1122
dtype: int64"	0.6688896449651206	26	58
modA0-275_modB0-675_odds1-000	Saccharomyces_cerevisiae_tRNA-Phe-GAA-2	26	58	1.0	1.0003722771349497	"26     58   
False  True     9818
       False    4704
True   True     3704
       False    1774
dtype: int64"	1.0	26	58
modA0-275_modB0-975_odds2-000	Saccharomyces_cerevisiae_tRNA-Phe-GAA-2	26	58	1.7340205853524317e-10	2.1208471428907223	"26     58   
False  True     14181
True   True      5320
False  False      424
True   False       75
dtype: int64"	3.7119706720082634e-10	26	58
modA0-475_modB0-075_odds1-189	Saccharomyces_cerevisiae_tRNA-Phe-GAA-2	26	58	0.08914410294485295	1.0971646599991924	"26     58   
False  False    9704
True   False    8809
False  True      745
True   True      742
dtype: int64"	0.10852325575895141	26	58
modA0-475_modB0-675_odds2-000	Saccharomyces_cerevisiae_tRNA-Phe-GAA-2	26	58	7.437205251095175e-133	2.120911152074116	"26     58   
True   True     7269
False  True     6185
       False    4212
True   False    2334
dtype: int64"	7.437205251095175e-131	26	58
modA0-175_modB0-375_odds2-000	Saccharomyces_cerevisiae_tRNA-Phe-GAA-2	26	58	3.712682450801094e-79	2.022427075313021	"26     58   
False  False    10701
       True      5737
True   True      1853
       False     1709
dtype: int64"	3.9376935084254025e-78	26	58
modA0-675_modB0-975_odds1-000	Saccharomyces_cerevisiae_tRNA-Phe-GAA-2	26	58	0.010201711197575965	0.7705971823529284	"26     58   
True   True     13252
False  True      6245
True   False      369
False  False      134
dtype: int64"	0.013550660034730882	26	58
modA0-075_modB0-475_odds0-500	Saccharomyces_cerevisiae_tRNA-Phe-GAA-2	26	58	1.1065972449571102e-32	0.5141618944435846	"26     58   
False  False    9513
       True     9009
True   False     994
       True      484
dtype: int64"	5.129921003112431e-32	26	58
modA0-075_modB0-575_odds1-189	Saccharomyces_cerevisiae_tRNA-Phe-GAA-2	26	58	0.02783677341021233	1.1295281742605787	"26     58   
False  True     10659
       False     7837
True   True       911
       False      593
dtype: int64"	0.03562292758162455	26	58
modA0-975_modB0-475_odds0-841	Saccharomyces_cerevisiae_tRNA-Phe-GAA-2	26	58	0.06292342293420422	0.8421424271365655	"26     58   
True   False    10236
       True      9264
False  True       259
       False      241
dtype: int64"	0.07754647192595591	26	58
modA0-875_modB0-475_odds0-500	Saccharomyces_cerevisiae_tRNA-Phe-GAA-2	26	58	5.593282629604411e-52	0.5164090151988341	"26     58   
True   False    9606
       True     7937
False  True     1512
       False     945
dtype: int64"	3.7288550864029407e-51	26	58
modA0-075_modB0-175_odds1-414	Saccharomyces_cerevisiae_tRNA-Phe-GAA-2	26	58	1.0059954627154072e-06	1.3831672550278133	"26     58   
False  False    15347
       True      3116
True   False     1200
       True       337
dtype: int64"	1.7133742673985037e-06	26	58
modA0-775_modB0-175_odds0-841	Saccharomyces_cerevisiae_tRNA-Phe-GAA-2	26	58	0.02848074133818112	0.9062671235818024	"26     58   
True   False    12937
False  False     3654
True   True      2599
False  True       810
dtype: int64"	0.03631424214340034	26	58
modA0-475_modB0-375_odds0-500	Saccharomyces_cerevisiae_tRNA-Phe-GAA-2	26	58	2.347886161590045e-105	0.5257808109193095	"26     58   
True   False    6678
False  False    5754
       True     4700
True   True     2868
dtype: int64"	5.3016784293968757e-104	26	58
modA0-375_modB0-875_odds0-841	Saccharomyces_cerevisiae_tRNA-Phe-GAA-2	26	58	1.944063333383657e-05	0.8297221068319747	"26     58   
False  True     10987
True   True      6500
False  False     1467
True   False     1046
dtype: int64"	3.0788333334130315e-05	26	58
modA0-175_modB0-175_odds1-414	Saccharomyces_cerevisiae_tRNA-Phe-GAA-2	26	58	1.7672933811583324e-10	1.35324994502754	"26     58   
False  False    13807
       True      2740
True   False     2722
       True       731
dtype: int64"	3.771662703691563e-10	26	58
modA0-475_modB0-575_odds1-189	Saccharomyces_cerevisiae_tRNA-Phe-GAA-2	26	58	3.932822344444352e-09	1.1839919405868886	"26     58   
False  True     5836
True   True     5663
False  False    4672
True   False    3829
dtype: int64"	7.798797850172935e-09	26	58
modA0-275_modB0-975_odds1-189	Saccharomyces_cerevisiae_tRNA-Phe-GAA-2	26	58	0.8374979993429452	0.979660753190165	"26     58   
False  True     14175
True   True      5335
False  False      354
True   False      136
dtype: int64"	0.8570885958188036	26	58
modA0-575_modB0-275_odds0-707	Saccharomyces_cerevisiae_tRNA-Phe-GAA-2	26	58	8.222935444426377e-26	0.7151011322485322	"26     58   
True   False    8722
False  False    5757
True   True     2871
False  True     2650
dtype: int64"	3.145385142676756e-25	26	58
modA0-675_modB0-675_odds0-707	Saccharomyces_cerevisiae_tRNA-Phe-GAA-2	26	58	7.0001757353093105e-19	0.7485530892491211	"26     58   
True   True     8781
False  True     4792
True   False    4563
False  False    1864
dtype: int64"	2.0851587296666033e-18	26	58
modA0-275_modB0-075_odds1-000	Saccharomyces_cerevisiae_tRNA-Phe-GAA-2	26	58	0.6563844622314216	1.0277053519222255	"26     58   
False  False    13406
True   False     5045
False  True      1117
True   True       432
dtype: int64"	0.6940621201842826	26	58
modA0-975_modB0-775_odds1-414	Saccharomyces_cerevisiae_tRNA-Phe-GAA-2	26	58	0.00020456982741598752	1.4448882091985693	"26     58   
True   True     15099
       False     4361
False  True       381
       False      159
dtype: int64"	0.0003040315906394719	26	58
modA0-775_modB0-775_odds0-707	Saccharomyces_cerevisiae_tRNA-Phe-GAA-2	26	58	1.272577532296895e-14	0.7218715465732641	"26     58   
True   True     11844
False  True      3682
True   False     3654
False  False      820
dtype: int64"	3.299275083732691e-14	26	58
modA0-975_modB0-875_odds1-414	Saccharomyces_cerevisiae_tRNA-Phe-GAA-2	26	58	0.2978691616460524	1.144582299421009	"26     58   
True   True     17094
       False     2418
False  True       420
       False       68
dtype: int64"	0.3384876836886959	26	58
modA0-675_modB0-275_odds2-000	Saccharomyces_cerevisiae_tRNA-Phe-GAA-2	26	58	2.2387346145459632e-67	1.8563470093156402	"26     58   
True   False    9398
False  False    5209
True   True     4153
False  True     1240
dtype: int64"	1.8436638002143226e-66	26	58
modA0-075_modB0-375_odds0-707	Saccharomyces_cerevisiae_tRNA-Phe-GAA-2	26	58	3.36298974384977e-11	0.6836882896546406	"26     58   
False  False    11424
       True      7073
True   False     1056
       True       447
dtype: int64"	7.379601318792599e-11	26	58
modA0-475_modB0-975_odds1-189	Saccharomyces_cerevisiae_tRNA-Phe-GAA-2	26	58	0.012363047018066817	1.2532049411535844	"26     58   
False  True     10281
True   True      9203
False  False      301
True   False      215
dtype: int64"	0.016297802095379985	26	58
modA0-175_modB0-175_odds0-707	Saccharomyces_cerevisiae_tRNA-Phe-GAA-2	26	58	1.1972376871289608e-12	0.6930399749101348	"26     58   
False  False    13410
True   False     3075
False  True      3033
True   True       482
dtype: int64"	2.7935546033009084e-12	26	58
modA0-975_modB0-975_odds0-707	Saccharomyces_cerevisiae_tRNA-Phe-GAA-2	26	58	0.04853567027807215	0.41989715364328367	"26     58   
True   True     19042
False  True       494
True   False      459
False  False        5
dtype: int64"	0.06066958784759019	26	58
modA0-775_modB0-375_odds0-500	Saccharomyces_cerevisiae_tRNA-Phe-GAA-2	26	58	1.4091652422887695e-87	0.5055491596266002	"26     58   
True   False    10205
       True      5306
False  True      2276
       False     2213
dtype: int64"	1.861161640758752e-86	26	58
modA0-075_modB0-675_odds1-189	Saccharomyces_cerevisiae_tRNA-Phe-GAA-2	26	58	0.12202961826623727	1.095753627003627	"26     58   
False  True     12432
       False     6069
True   True      1037
       False      462
dtype: int64"	0.14626837805884604	26	58
modA0-475_modB0-875_odds1-414	Saccharomyces_cerevisiae_tRNA-Phe-GAA-2	26	58	4.39838492223456e-15	1.4003316299858852	"26     58   
False  True     8880
True   True     8589
False  False    1497
True   False    1034
dtype: int64"	1.1574697163775157e-14	26	58
modA0-775_modB0-075_odds0-707	Saccharomyces_cerevisiae_tRNA-Phe-GAA-2	26	58	6.906793751255965e-11	0.6711456582367037	"26     58   
True   False    14524
False  False     3974
True   True      1067
False  True       435
dtype: int64"	1.4922085265059185e-10	26	58
modA0-775_modB0-175_odds0-707	Saccharomyces_cerevisiae_tRNA-Phe-GAA-2	26	58	3.769019243677623e-16	0.7044448681706225	"26     58   
True   False    12992
False  False     3531
True   True      2509
False  True       968
dtype: int64"	1.0265811169549945e-15	26	58
modA0-275_modB0-475_odds0-500	Saccharomyces_cerevisiae_tRNA-Phe-GAA-2	26	58	1.0691515366374371e-111	0.4832068257079784	"26     58   
False  True     7595
       False    6933
True   False    3578
       True     1894
dtype: int64"	3.118358648525858e-110	26	58
modA0-375_modB0-075_odds1-000	Saccharomyces_cerevisiae_tRNA-Phe-GAA-2	26	58	0.8287603613408119	0.9872389568399331	"26     58   
False  False    11482
True   False     6936
False  True       991
True   True       591
dtype: int64"	0.8504081709567155	26	58
modA0-675_modB0-175_odds2-000	Saccharomyces_cerevisiae_tRNA-Phe-GAA-2	26	58	3.3755671340122807e-59	1.9922614486753891	"26     58   
True   False    10706
False  False     5791
True   True      2755
False  True       748
dtype: int64"	2.513720206179358e-58	26	58
modA0-275_modB0-875_odds2-000	Saccharomyces_cerevisiae_tRNA-Phe-GAA-2	26	58	4.2150344665070666e-45	2.130010729158458	"26     58   
False  True     12435
True   True      5100
False  False     2067
True   False      398
dtype: int64"	2.543555281512885e-44	26	58
modA0-375_modB0-275_odds0-841	Saccharomyces_cerevisiae_tRNA-Phe-GAA-2	26	58	1.20856296341683e-07	0.8381564914156778	"26     58   
False  False    9032
True   False    5644
False  True     3494
True   True     1830
dtype: int64"	2.2031095687285964e-07	26	58
modA0-975_modB0-375_odds0-500	Saccharomyces_cerevisiae_tRNA-Phe-GAA-2	26	58	5.384454623816812e-15	0.48880654309199006	"26     58   
True   False    12259
       True      7244
False  True       272
       False      225
dtype: int64"	1.4116547702890518e-14	26	58
modA0-375_modB0-175_odds1-000	Saccharomyces_cerevisiae_tRNA-Phe-GAA-2	26	58	0.7570765336892386	1.0125117000600559	"26     58   
False  False    10325
True   False     6236
False  True      2134
True   True      1305
dtype: int64"	0.7851164053073585	26	58
modA0-375_modB0-075_odds0-500	Saccharomyces_cerevisiae_tRNA-Phe-GAA-2	26	58	5.5599874219527176e-34	0.4791503470252965	"26     58   
False  False    11454
True   False     7059
False  True      1148
True   True       339
dtype: int64"	2.7216721645922393e-33	26	58
modA0-475_modB0-675_odds1-189	Saccharomyces_cerevisiae_tRNA-Phe-GAA-2	26	58	3.2172154161367474e-08	1.1830866612620075	"26     58   
False  True     6913
True   True     6639
False  False    3559
True   False    2889
dtype: int64"	6.11970323721664e-08	26	58
modA0-275_modB0-975_odds1-414	Saccharomyces_cerevisiae_tRNA-Phe-GAA-2	26	58	4.497592872001468e-05	1.559462403621702	"26     58   
False  True     14137
True   True      5351
False  False      412
True   False      100
dtype: int64"	6.965298695577495e-05	26	58
modA0-875_modB0-475_odds1-189	Saccharomyces_cerevisiae_tRNA-Phe-GAA-2	26	58	2.3579079879592882e-05	1.1992998686625935	"26     58   
True   False    9075
       True     8408
False  False    1420
       True     1097
dtype: int64"	3.711113781877848e-05	26	58
modA0-575_modB0-875_odds2-000	Saccharomyces_cerevisiae_tRNA-Phe-GAA-2	26	58	3.0230725941313297e-52	1.911926180221537	"26     58   
True   True     10486
False  True      6963
       False     1427
True   False     1124
dtype: int64"	2.0545153552348845e-51	26	58
modA0-075_modB0-375_odds0-500	Saccharomyces_cerevisiae_tRNA-Phe-GAA-2	26	58	1.228154226810662e-36	0.4780972902482366	"26     58   
False  False    11210
       True      7213
True   False     1206
       True       371
dtype: int64"	6.664402781143128e-36	26	58
modA0-875_modB0-575_odds1-189	Saccharomyces_cerevisiae_tRNA-Phe-GAA-2	26	58	0.00020348595011740066	1.1705340208629682	"26     58   
True   True     10047
       False     7344
False  True      1406
       False     1203
dtype: int64"	0.0003030641810259159	26	58
modA0-275_modB0-375_odds2-000	Saccharomyces_cerevisiae_tRNA-Phe-GAA-2	26	58	2.8693739902495457e-97	1.974978931421167	"26     58   
False  False    9836
       True     4774
True   False    2752
       True     2638
dtype: int64"	4.898931202865078e-96	26	58
modA0-475_modB0-775_odds1-000	Saccharomyces_cerevisiae_tRNA-Phe-GAA-2	26	58	0.5506426837891336	0.9793333248181109	"26     58   
False  True     8118
True   True     7459
False  False    2282
True   False    2141
dtype: int64"	0.5957494260469761	26	58
modA0-275_modB0-875_odds0-841	Saccharomyces_cerevisiae_tRNA-Phe-GAA-2	26	58	4.192628160792512e-07	0.7898867717989942	"26     58   
False  True     12710
True   True      4802
False  False     1683
True   False      805
dtype: int64"	7.282480676314537e-07	26	58
modA0-575_modB0-675_odds1-189	Saccharomyces_cerevisiae_tRNA-Phe-GAA-2	26	58	7.626648029170401e-08	1.1786322448516229	"26     58   
True   True     7974
False  True     5601
True   False    3515
False  False    2910
dtype: int64"	1.4123422276241482e-07	26	58
modA0-675_modB0-175_odds0-500	Saccharomyces_cerevisiae_tRNA-Phe-GAA-2	26	58	8.314191140581891e-64	0.5224458723802774	"26     58   
True   False    11558
False  False     4979
True   True      1898
False  True      1565
dtype: int64"	6.539251458884634e-63	26	58
modA0-575_modB0-975_odds0-707	Saccharomyces_cerevisiae_tRNA-Phe-GAA-2	26	58	1.818439280802107e-05	0.6620763227671319	"26     58   
True   True     11148
False  True      8367
True   False      324
False  False      161
dtype: int64"	2.8995614955842253e-05	26	58
modA0-675_modB0-675_odds0-841	Saccharomyces_cerevisiae_tRNA-Phe-GAA-2	26	58	1.4313182372650206e-09	0.8203193234594145	"26     58   
True   True     8988
       False    4596
False  True     4520
       False    1896
dtype: int64"	2.9210576270714707e-09	26	58
modA0-075_modB0-075_odds1-000	Saccharomyces_cerevisiae_tRNA-Phe-GAA-2	26	58	0.6473537271521463	0.9462804644634426	"26     58   
False  False    17098
       True      1411
True   False     1383
       True       108
dtype: int64"	0.6855485764092322	26	58
modA0-975_modB0-975_odds1-414	Saccharomyces_cerevisiae_tRNA-Phe-GAA-2	26	58	0.012969117155926923	1.8090036798249596	"26     58   
True   True     19016
       False      491
False  True       471
       False       22
dtype: int64"	0.01703261164943498	26	58
modA0-175_modB0-075_odds0-707	Saccharomyces_cerevisiae_tRNA-Phe-GAA-2	26	58	8.726004969703768e-07	0.6942174860804706	"26     58   
False  False    15033
True   False     3420
False  True      1336
True   True       211
dtype: int64"	1.4971086957825093e-06	26	58
modA0-475_modB0-375_odds1-414	Saccharomyces_cerevisiae_tRNA-Phe-GAA-2	26	58	1.3900127024482358e-30	1.4011147071237862	"26     58   
False  False    6954
True   False    5632
       True     3941
False  True     3473
dtype: int64"	6.1975088644188856e-30	26	58
modA0-175_modB0-675_odds2-000	Saccharomyces_cerevisiae_tRNA-Phe-GAA-2	26	58	6.4653956440886165e-52	1.9149075968196463	"26     58   
False  True     10847
       False     5731
True   True      2682
       False      740
dtype: int64"	4.269600897039652e-51	26	58
modA0-375_modB0-275_odds1-000	Saccharomyces_cerevisiae_tRNA-Phe-GAA-2	26	58	0.8698181786495113	1.0057261451684438	"26     58   
False  False    9087
True   False    5453
False  True     3405
True   True     2055
dtype: int64"	0.8849894259515376	26	58
modA0-775_modB0-875_odds2-000	Saccharomyces_cerevisiae_tRNA-Phe-GAA-2	26	58	2.723072496787248e-54	2.087995239652372	"26     58   
True   True     13907
False  True      3619
True   False     1603
False  False      871
dtype: int64"	1.8872779680703699e-53	26	58
modA0-075_modB0-975_odds1-000	Saccharomyces_cerevisiae_tRNA-Phe-GAA-2	26	58	0.43276191436442824	0.8798334324806663	"26     58   
False  True     18040
True   True      1479
False  False      440
True   False       41
dtype: int64"	0.47556254325761343	26	58
modA0-975_modB0-675_odds0-500	Saccharomyces_cerevisiae_tRNA-Phe-GAA-2	26	58	1.8566524540039673e-12	0.4632394166610189	"26     58   
True   True     13076
       False     6428
False  True       404
       False       92
dtype: int64"	4.261169566566482e-12	26	58
modA0-075_modB0-875_odds0-500	Saccharomyces_cerevisiae_tRNA-Phe-GAA-2	26	58	1.4970580746558052e-25	0.4839198345923151	"26     58   
False  True     16283
       False     2149
True   True      1232
       False      336
dtype: int64"	5.695329631842737e-25	26	58
modA0-275_modB0-875_odds1-189	Saccharomyces_cerevisiae_tRNA-Phe-GAA-2	26	58	0.002099545261491151	1.1625478167362984	"26     58   
False  True     12606
True   True      4867
False  False     1897
True   False      630
dtype: int64"	0.002921832371856473	26	58
modA0-775_modB0-775_odds1-189	Saccharomyces_cerevisiae_tRNA-Phe-GAA-2	26	58	1.4839678708247075e-06	1.209244900165361	"26     58   
True   True     12020
       False     3471
False  True      3342
       False     1167
dtype: int64"	2.4970613210992676e-06	26	58
modA0-275_modB0-275_odds0-707	Saccharomyces_cerevisiae_tRNA-Phe-GAA-2	26	58	1.0060809157535554e-20	0.7128803076626573	"26     58   
False  False    10172
       True      4328
True   False     4220
       True      1280
dtype: int64"	3.1440028617298605e-20	26	58
modA0-375_modB0-475_odds0-500	Saccharomyces_cerevisiae_tRNA-Phe-GAA-2	26	58	2.6116035586347094e-113	0.5110164171590967	"26     58   
False  True     6783
       False    5835
True   False    4631
       True     2751
dtype: int64"	8.705345195449032e-112	26	58
modA0-375_modB0-075_odds2-000	Saccharomyces_cerevisiae_tRNA-Phe-GAA-2	26	58	1.4828891661783683e-42	2.0953093919106793	"26     58   
False  False    11823
True   False     6679
       True       812
False  True       686
dtype: int64"	8.508380461679163e-42	26	58
modA0-875_modB0-875_odds1-189	Saccharomyces_cerevisiae_tRNA-Phe-GAA-2	26	58	0.050102792719054316	1.1337505557265484	"26     58   
True   True     15392
       False     2166
False  True      2106
       False      336
dtype: int64"	0.06240561370700716	26	58
modA0-975_modB0-475_odds1-189	Saccharomyces_cerevisiae_tRNA-Phe-GAA-2	26	58	0.15879005628369214	1.1377139647889043	"26     58   
True   False    10285
       True      9218
False  False      278
       True       219
dtype: int64"	0.1890357812901097	26	58
modA0-975_modB0-075_odds0-707	Saccharomyces_cerevisiae_tRNA-Phe-GAA-2	26	58	3.9415207357461064e-05	0.5560695633731874	"26     58   
True   False    18016
       True      1456
False  False      461
       True        67
dtype: int64"	6.131254477827276e-05	26	58
modA0-475_modB0-975_odds1-414	Saccharomyces_cerevisiae_tRNA-Phe-GAA-2	26	58	0.00022260100087079666	1.3928095933876545	"26     58   
False  True     10131
True   True      9334
False  False      322
True   False      213
dtype: int64"	0.0003287356552944254	26	58
modA0-475_modB0-975_odds2-000	Saccharomyces_cerevisiae_tRNA-Phe-GAA-2	26	58	8.87849226072257e-14	2.0275718637762146	"26     58   
False  True     10159
True   True      9341
False  False      344
True   False      156
dtype: int64"	2.1960934920515192e-13	26	58
modA0-775_modB0-975_odds1-414	Saccharomyces_cerevisiae_tRNA-Phe-GAA-2	26	58	0.0004318794218112743	1.4228937619054762	"26     58   
True   True     15078
False  True      4408
True   False      363
False  False      151
dtype: int64"	0.0006272107785640912	26	58
modA0-275_modB0-575_odds1-189	Saccharomyces_cerevisiae_tRNA-Phe-GAA-2	26	58	2.8495526985909834e-09	1.211502576434215	"26     58   
False  True     8200
       False    6324
True   True     3346
       False    2130
dtype: int64"	5.699105397181967e-09	26	58
modA0-175_modB0-775_odds0-841	Saccharomyces_cerevisiae_tRNA-Phe-GAA-2	26	58	0.0009438723836846841	0.8652147408432127	"26     58   
False  True     12826
       False     3653
True   True      2649
       False      872
dtype: int64"	0.001342907862966014	26	58
modA0-275_modB0-275_odds2-000	Saccharomyces_cerevisiae_tRNA-Phe-GAA-2	26	58	5.917728187981041e-89	1.9934871941896024	"26     58   
False  False    11155
True   False     3488
False  True      3300
True   True      2057
dtype: int64"	8.284819463173459e-88	26	58
modA0-175_modB0-875_odds2-000	Saccharomyces_cerevisiae_tRNA-Phe-GAA-2	26	58	1.2910053546330836e-27	1.9786478209658422	"26     58   
False  True     14150
True   True      3264
False  False     2316
True   False      270
dtype: int64"	5.193699702546888e-27	26	58
modA0-575_modB0-675_odds1-414	Saccharomyces_cerevisiae_tRNA-Phe-GAA-2	26	58	1.777981950271367e-26	1.3822373266872912	"26     58   
True   True     8084
False  True     5378
True   False    3406
False  False    3132
dtype: int64"	6.953002040167356e-26	26	58
modA0-175_modB0-775_odds1-000	Saccharomyces_cerevisiae_tRNA-Phe-GAA-2	26	58	0.9101891600384524	1.0060514867030845	"26     58   
False  True     12872
       False     3728
True   True      2640
       False      760
dtype: int64"	0.9180582305863353	26	58
modA0-275_modB0-275_odds1-189	Saccharomyces_cerevisiae_tRNA-Phe-GAA-2	26	58	1.4783905416141706e-05	1.1649468553273477	"26     58   
False  False    10647
       True      3890
True   False     3832
       True      1631
dtype: int64"	2.3735627961695398e-05	26	58
modA0-675_modB0-175_odds1-189	Saccharomyces_cerevisiae_tRNA-Phe-GAA-2	26	58	0.00015674430058827256	1.1625310522583852	"26     58   
True   False    10857
False  False     5570
True   True      2479
False  True      1094
dtype: int64"	0.0002344466034439974	26	58
modA0-875_modB0-775_odds0-500	Saccharomyces_cerevisiae_tRNA-Phe-GAA-2	26	58	9.641634777398932e-36	0.4845979237916528	"26     58   
True   True     13343
       False     4218
False  True      2115
       False      324
dtype: int64"	4.99936618087352e-35	26	58
modA0-875_modB0-075_odds1-414	Saccharomyces_cerevisiae_tRNA-Phe-GAA-2	26	58	0.00016272688981470721	1.3937824912164816	"26     58   
True   False    16134
False  False     2361
True   True      1362
False  True       143
dtype: int64"	0.0002428759549473242	26	58
modA0-975_modB0-275_odds2-000	Saccharomyces_cerevisiae_tRNA-Phe-GAA-2	26	58	1.570239746843176e-11	2.1350058903093503	"26     58   
True   False    13975
       True      5498
False  False      445
       True        82
dtype: int64"	3.522973790994305e-11	26	58
modA0-275_modB0-175_odds1-189	Saccharomyces_cerevisiae_tRNA-Phe-GAA-2	26	58	6.572691954342415e-08	1.247464304330481	"26     58   
False  False    12093
True   False     4413
False  True      2401
True   True      1093
dtype: int64"	1.2301829861068692e-07	26	58
modA0-575_modB0-375_odds1-414	Saccharomyces_cerevisiae_tRNA-Phe-GAA-2	26	58	5.437701780004146e-34	1.4347636397683403	"26     58   
True   False    6716
False  False    5713
True   True     4753
False  True     2818
dtype: int64"	2.6805572154950017e-33	26	58
